Catamayo;2013;1369;Loja;Catamayo;Catamayo;Ecuador;Dispensario Médico (Policlínico);Establecimientos sin internación;Anexos al Seguro Social;Sector Público;Si;974;No;0;Si;974;904;70;0;974;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;2013;1371;Loja;Loja;Loja;Ecuador;Dispensario Médico (Policlínico);Establecimientos sin internación;Anexos al Seguro Social;Sector Público;Si;2;No;0;Si;2;2;0;0;2;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;2013;1372;Loja;Loja;Loja;Ecuador;Dispensario Médico (Policlínico);Establecimientos sin internación;Otros Ministerios;Sector Público;Si;10;No;0;Si;10;8;2;0;10;No;No;No;No;Si;10;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1377;Los Rios;Babahoyo;Babahoyo;Ecuador;Hospital General;Agudo;Instituto Ecuatoriano de Seguridad Social;Sector Publico;Si;19600;No;0;Si;19600;18500;950;150;19600;No;No;No;No;No;0;No;0;Urbana;72;3;4;0;4;5;2;1;2;1;2;0;0;1;0;0;1
Babahoyo;2013;1378;Los Rios;Babahoyo;Babahoyo;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;79;No;0;Si;79;30;20;29;79;No;No;No;No;No;0;No;0;Urbana;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1379;Los Rios;Babahoyo;Babahoyo;Ecuador;Hospital General;Agudo;Ministerio de Salud Publica;Sector Publico;Si;17276;No;0;Si;17276;17276;39011;42511;98798;No;No;No;No;No;0;No;0;Urbana;47;12;3;0;1;1;2;0;2;0;0;0;0;0;0;0;0
Quevedo;2013;1382;Los Rios;Quevedo;Quevedo;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;72;No;0;Si;72;32;40;0;72;No;No;No;No;No;0;No;0;Urbana;8;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1383;Los Rios;Quevedo;Quevedo;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;25662;No;0;Si;25662;22524;1464;1674;25662;No;No;No;No;No;0;No;0;Urbana;60;44;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0
Ricaurte;2013;1384;Los Rios;Urdaneta;Ricaurte;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;Si;99999;No;0;Rural;17;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Vinces;2013;1385;Los Rios;Vinces;Vinces;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;11;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1386;Los Rios;Babahoyo;Babahoyo;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;48;No;0;Si;48;96;48;96;240;Si;No;No;Si;No;0;No;0;Urbana;9;1;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0
La Union;2013;1388;Los Rios;Babahoyo;La Union;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Privados sin Fines de Lucro;Sector Privado sin fines de lucro;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ventanas;2013;1390;Los Rios;Ventanas;Ventanas;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;1525;No;0;Si;1525;1525;115;166;1806;No;No;No;No;No;0;No;0;Urbana;18;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Baba;2013;1391;Los Rios;Baba;Baba;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;1248;No;0;Si;1248;416;520;312;1248;No;No;No;No;Si;1248;No;0;Urbana;13;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1393;Los Rios;Babahoyo;Babahoyo;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;10;No;0;Si;10;5;5;0;10;No;No;No;No;No;0;No;0;Urbana;12;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
La Union;2013;1394;Los Rios;Babahoyo;La Union;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;25;No;0;Si;25;9;6;10;25;No;No;No;No;No;0;No;0;Rural;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Febres Cordero;2013;1395;Los Rios;Babahoyo;Febres Cordero;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pimocha;2013;1396;Los Rios;Babahoyo;Pimocha;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;3;No;0;Si;3;1;1;1;3;No;No;No;No;No;0;No;0;Rural;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montalvo;2013;1397;Los Rios;Montalvo;Montalvo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;4;No;0;Si;4;2;2;0;4;No;No;No;No;No;0;No;0;Urbana;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Caracol;2013;1398;Los Rios;Babahoyo;Caracol;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;460;No;0;Si;460;360;60;40;460;Si;No;Si;2;Si;60;Si;50;Rural;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guare;2013;1399;Los Rios;Baba;Guare;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isla de Bejuca;2013;1400;Los Rios;Baba;Isla de Bejuca;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
San Juan;2013;1401;Los Rios;Puebloviejo;San Juan;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Puerto Pechiche;2013;1402;Los Rios;Puebloviejo;Puerto Pechiche;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;Si;99999;No;0;Rural;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Puebloviejo;2013;1403;Los Rios;Puebloviejo;Puebloviejo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mocache;2013;1404;Los Rios;Mocache;Mocache;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
San Carlos;2013;1405;Los Rios;Quevedo;San Carlos;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;59;No;0;Si;59;47;9;3;59;No;No;No;No;No;0;No;0;Rural;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
San Jacinto de Buena Fe;2013;1406;Los Rios;Buena Fe;San Jacinto de Buena Fe;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;81;No;0;Si;81;23;58;99999;81;No;No;No;No;No;0;No;0;Urbana;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1407;Los Rios;Quevedo;Quevedo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;300;No;0;Si;300;100;100;100;300;No;No;No;No;No;0;No;0;Urbana;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valencia;2013;1408;Los Rios;Valencia;Valencia;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;108;No;0;Si;108;96;12;0;108;No;No;Si;Si;No;0;No;0;Urbana;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ventanas;2013;1409;Los Rios;Ventanas;Ventanas;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;Si;99999;Urbana;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quinsaloma;2013;1410;Los Rios;Quinsaloma;Quinsaloma;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;14;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Palenque;2013;1411;Los Rios;Palenque;Palenque;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;16;No;0;Si;16;10;1;5;16;No;No;No;No;Si;10;Si;6;Urbana;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antonio Sotomayor;2013;1412;Los Rios;Vinces;Antonio Sotomayor;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ricaurte;2013;1413;Los Rios;Urdaneta;Ricaurte;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;Si;99999;No;0;Rural;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montalvo;2013;1414;Los Rios;Montalvo;Montalvo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;560;No;0;Si;560;250;48;262;560;No;No;No;No;No;0;No;0;Urbana;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1416;Los Rios;Quevedo;Quevedo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;400;No;0;Si;400;150;100;150;400;Si;No;No;Si;No;0;No;0;Urbana;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Catarama;2013;1417;Los Rios;Urdaneta;Catarama;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;Si;99999;No;0;Urbana;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zapotal;2013;1418;Los Rios;Ventanas;Zapotal;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1419;Los Rios;Babahoyo;Babahoyo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Patricia Pilar;2013;1420;Los Rios;Buena Fe;Patricia Pilar;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antonio Sotomayor;2013;1421;Los Rios;Vinces;Antonio Sotomayor;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;Si;99999;Si;99999;Rural;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valencia;2013;1422;Los Rios;Valencia;Valencia;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;30;No;0;Si;30;10;20;0;30;No;No;No;No;No;0;No;0;Urbana;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1423;Los Rios;Babahoyo;Babahoyo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;21;No;0;Si;21;3;16;2;21;No;No;No;No;No;0;No;0;Urbana;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valencia;2013;1425;Los Rios;Valencia;Valencia;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;168;No;0;Si;168;60;59;49;168;No;No;No;No;No;0;No;0;Urbana;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1426;Los Rios;Quevedo;Quevedo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;5;No;0;Si;5;3;1;1;5;No;No;No;No;No;0;Si;5;Urbana;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1427;Los Rios;Quevedo;Quevedo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;5;No;0;Si;5;3;2;0;5;No;No;No;No;No;0;No;0;Urbana;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zapotal;2013;1428;Los Rios;Ventanas;Zapotal;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Los angeles;2013;1429;Los Rios;Ventanas;Los angeles;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antonio Sotomayor;2013;1430;Los Rios;Vinces;Antonio Sotomayor;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ricaurte;2013;1431;Los Rios;Urdaneta;Ricaurte;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;25;No;0;Si;25;5;20;0;25;No;No;No;No;No;0;Si;15;Rural;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vinces;2013;1432;Los Rios;Vinces;Vinces;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ricaurte;2013;1433;Los Rios;Urdaneta;Ricaurte;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Rural;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montalvo;2013;1435;Los Rios;Montalvo;Montalvo;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;160;No;0;Si;160;80;60;20;160;No;No;No;No;Si;80;Si;60;Urbana;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vinces;2013;1436;Los Rios;Vinces;Vinces;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1441;Los Rios;Quevedo;Quevedo;Ecuador;Otros Establecimientos sin internacion;Establecimientos sin internacion;Privados con Fines de Lucro;Sector Privado con fines de lucro;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1442;Los Rios;Quevedo;Quevedo;Ecuador;Centro de Salud B;Establecimientos sin internacion;Ministerio de Defensa Nacional;Sector Publico;Si;48;Si;22;2;70;48;22;0;70;No;No;No;No;No;0;No;0;Urbana;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1444;Los Rios;Babahoyo;Babahoyo;Ecuador;Centro de Salud A;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;32;0;32;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1446;Los Rios;Babahoyo;Babahoyo;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Ministerio de Justicia y de Gobierno y Policia;Sector Publico;Si;4;No;0;Si;4;0;4;0;4;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1449;Los Rios;Babahoyo;Babahoyo;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Universidades y Politecnicas;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vinces;2013;1450;Los Rios;Vinces;Vinces;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Privados sin Fines de Lucro;Sector Privado sin fines de lucro;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;7;3;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
Babahoyo;2013;1452;Los Rios;Babahoyo;Babahoyo;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Privados sin Fines de Lucro;Sector Privado sin fines de lucro;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vinces;2013;1453;Los Rios;Vinces;Vinces;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Instituto Ecuatoriano de Seguridad Social;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quevedo;2013;1454;Los Rios;Quevedo;Quevedo;Ecuador;Otros Establecimientos sin internacion;Establecimientos sin internacion;Cruz Roja Ecuatoriana;Sector Publico;Si;16121;No;0;Si;16121;7621;8500;0;16121;No;No;No;No;No;0;No;0;Urbana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Babahoyo;2013;1457;Los Rios;Babahoyo;Babahoyo;Ecuador;Otros Establecimientos sin internacion;Establecimientos sin internacion;Privados sin Fines de Lucro;Sector Privado sin fines de lucro;Si;538;No;0;Si;538;502;36;0;538;No;No;No;No;No;0;No;0;Urbana;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ventanas;2013;1458;Los Rios;Ventanas;Ventanas;Ecuador;Dispensario Medico (Policlinico);Establecimientos sin internacion;Instituto Ecuatoriano de Seguridad Social;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ventanas;2013;1460;Los Rios;Ventanas;Ventanas;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Portoviejo;2013;1462;Manabi;Portoviejo;Portoviejo;Ecuador;Hospital General;Agudo;Ministerio de Salud Publica;Sector Publico;Si;119786;No;0;Si;119786;107840;7798;4148;119786;No;No;No;No;No;0;No;0;Urbana;126;3;5;2;3;4;5;1;2;1;2;2;0;2;1;0;1
Calceta;2013;1463;Manabi;Bolivar;Calceta;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;8431;No;0;Si;8431;7845;345;241;8431;No;No;No;No;No;0;No;0;Urbana;16;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Chone;2013;1465;Manabi;Chone;Chone;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;29;3;7;0;0;3;1;1;1;0;0;0;0;1;0;0;1
Chone;2013;1466;Manabi;Chone;Chone;Ecuador;Hospital General;Agudo;Ministerio de Salud Publica;Sector Publico;Si;1300;No;0;Si;1300;720;380;200;1300;No;No;No;No;No;0;No;0;Urbana;88;1;5;1;4;4;1;1;1;0;1;0;0;0;0;0;0
Jipijapa;2013;1468;Manabi;Jipijapa;Jipijapa;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;23167;No;0;Si;23167;17153;5708;306;23167;No;No;Si;Si;No;0;No;0;Urbana;32;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
Manta;2013;1469;Manabi;Manta;Manta;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;200;No;0;Si;200;100;50;50;200;Si;No;Si;2;No;0;No;0;Urbana;28;3;2;3;0;1;2;1;2;0;0;1;0;1;0;0;1
Manta;2013;1470;Manabi;Manta;Manta;Ecuador;Hospital General;Agudo;Instituto Ecuatoriano de Seguridad Social;Sector Publico;Si;68313;No;0;Si;68313;50150;18163;0;68313;No;No;No;No;No;0;No;0;Urbana;122;8;4;1;2;6;4;1;2;0;2;2;0;2;2;0;2
Manta;2013;1472;Manabi;Manta;Manta;Ecuador;Hospital General;Agudo;Ministerio de Salud Publica;Sector Publico;Si;60000;No;0;Si;60000;50952;7592;1456;60000;Si;No;Si;2;No;0;No;0;Urbana;115;4;4;1;1;5;2;2;3;1;1;2;1;2;1;1;0
Bahia de Caraquez;2013;1474;Manabi;Sucre;Bahia de Caraquez;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;25651;No;0;Si;25651;19326;1794;4531;25651;No;No;No;No;No;0;No;0;Urbana;64;11;4;0;6;2;0;0;0;0;0;0;0;0;0;0;0
El Carmen;2013;1477;Manabi;El Carmen;El Carmen;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;4428;No;0;Si;4428;2430;1350;648;4428;No;No;No;No;Si;4428;No;0;Urbana;24;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Manta;2013;1478;Manabi;Manta;Manta;Ecuador;Hospital General;Agudo;Ministerio de Defensa Nacional;Sector Publico;No;0;Si;9160;Si;9160;4680;2340;2140;9160;No;No;No;No;No;0;No;0;Urbana;14;2;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Pajan;2013;1479;Manabi;Pajan;Pajan;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;12;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Rocafuerte;2013;1480;Manabi;Rocafuerte;Rocafuerte;Ecuador;Hospital Basico;Sin Tipo;Ministerio de Salud Publica;Sector Publico;Si;3796;No;0;Si;3796;3456;100;240;3796;No;No;No;No;No;0;No;0;Urbana;39;9;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Chone;2013;1481;Manabi;Chone;Chone;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;25;No;0;Si;25;10;0;15;25;No;No;No;No;No;0;No;0;Urbana;5;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Portoviejo;2013;1482;Manabi;Portoviejo;Portoviejo;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;No;0;Si;3680;Si;3680;1680;1200;800;3680;No;No;No;No;No;0;No;0;Urbana;76;0;2;2;1;4;4;2;4;1;1;3;2;3;1;2;4
Chone;2013;1485;Manabi;Chone;Chone;Ecuador;Hospital Basico;Sin Tipo;Instituto Ecuatoriano de Seguridad Social;Sector Publico;Si;88888;No;0;Si;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;33;9;2;0;1;2;1;0;1;0;0;0;0;1;0;0;1
Manta;2013;1486;Manabi;Manta;Manta;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;No;0;No;0;No;0;0;0;0;0;No;No;No;No;No;0;No;0;Urbana;43;2;4;2;2;3;3;1;2;1;0;2;1;2;0;1;2
Jipijapa;2013;1488;Manabi;Jipijapa;Jipijapa;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;50;No;0;Si;50;30;50;20;100;No;No;Si;Si;No;0;No;0;Urbana;9;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Jipijapa;2013;1489;Manabi;Jipijapa;Jipijapa;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;10;No;0;Si;10;0;8;2;10;No;No;No;No;No;0;No;0;Urbana;4;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Manta;2013;1490;Manabi;Manta;Manta;Ecuador;Clinica General;Clinicas Generales sin especialidad;Privados con Fines de Lucro;Sector Privado con fines de lucro;Si;216;No;0;Si;216;152;48;16;216;Si;No;Si;2;No;0;No;0;Urbana;42;3;3;1;2;2;1;1;1;1;1;0;1;1;0;0;1
Abdon Calderon;2013;1491;Manabi;Portoviejo;Abdon Calderon;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;496;No;0;Si;496;427;51;18;496;No;No;No;No;No;0;No;0;Rural;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alhajuela;2013;1492;Manabi;Portoviejo;Alhajuela;Ecuador;Subcentro de Salud;Establecimientos sin internacion;Ministerio de Salud Publica;Sector Publico;Si;80;No;0;Si;80;45;25;10;80;No;No;No;No;No;0;No;0;Rural;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
